created_at,user_id,topic_id,stemmed_message,sentiment,sentiment_score
2023-11-16,125,2,asistensi bab 2 modelling pilih hubung kak syifa asprak bab 2 asistensi nya online gmeet revisi report nya baik terimakasih kak syifa arah erti bab 2 nilai plus laptop sewa surabaya depan usaha meminimalisir lambat hindar poin plus,neutral,0.8386486768722534
2023-11-16,125,3,asistensi bab 3 lighting hubung kak risti asprak nya siang kwu turun hujan alhamdulillah nya jalan lancar demonstrasi report nya terimakasih kak risti,neutral,0.8555495738983154
2023-11-16,68,4,bismillah pokok moga lancar bab bab biar cepat selesai biar cepat healing,positive,0.9425517916679382
2023-11-16,68,5,bismillah bab moga mudah moga mudah teman teman desember moga pulang halang,positive,0.6949245929718018
2023-11-16,2,5,alam ajar materi ragu percaya selesai bab usaha keras selesai bab harap bab giat asistensi asprak bab,negative,0.9773525595664978
2023-11-16,98,4,bab 4 lumayan susah gampang untung asprak habis untung report ku cepat selesai hehe,positive,0.9835424423217773
2023-11-16,84,5,bab animasi ide animasi produk kendala laptop animasi laptop,neutral,0.9878262877464294
2023-11-16,90,4,pujituhan lancar kerja santai asistensi lancar moga depa lancar,positive,0.9224418997764587
2023-11-16,123,3,bab mudah mudah mudah banget rasa bab mudah paham mudah sekian terimakasih,positive,0.7899413108825684
2023-11-16,22,5,ajar animasi 3d ajar kesaaran ajar sungguh ubah usaha sesuai mampu penting,positive,0.7047855854034424
2023-11-16,111,4,alhamdullilah maju sulit bantu teman teman nya cepat bantu teman sulit,negative,0.9876992702484131
2023-11-16,64,2,alam tugas milik kesan sendiri mana tugas sulit minim tutorial referensi aplikasi tantang selesai produk bab,negative,0.874136209487915
2023-11-16,46,5,tama ucap terimakasih kakak2 kating bantu luang asprak 5 bab sayang,neutral,0.9283705949783325
2023-11-16,16,5,animasi objek kendala keluh apa atur posisi kamera duh sabar,negative,0.8071791529655457
2023-11-17,116,5,suka ajar materi animating tarik objek jalan atur kamera sorot objek kali demonstrasi yeri alam harga,neutral,0.4758646786212921
2023-11-17,19,5,animating mudah sulit gantung konsep animating bilang lumayan mudah paham,positive,0.981834888458252
2023-11-17,103,4,bab 4 bab bilang mudah animasi harap moga moga kuat laptop sehat sehat ya laptop allah manusia manusia mgv,negative,0.5677340030670166
2023-11-17,86,4,proses asistensi bab labelling sulit step step rumit asprak bantu masuk,negative,0.8728803396224976
2023-11-17,41,6,animating susah sih bingung pas validasi ajar bimbing banget lecturer alhamdulillah,negative,0.5116997957229614
2023-11-18,3,5,bab animating sulit teliti tingkat sesuai keyframe mas assistant bantu,negative,0.9406933784484863
2023-11-18,113,5,materi rumit bab pusing modelling kali buka blender hafal shortcut nya teliti atur scene nya aman ya allah ya allah pas ngerjain moga revisi amin,negative,0.9555537104606628
2023-11-18,102,5,alam selesai proyek bab 5 senang asik judul produk lumayan mudah support mampu,positive,0.9918078780174255
2023-11-19,4,4,suka banget asisten praktek easy going nekoneko pelit ilmu kesini kaya suka sistem,positive,0.984216034412384
2023-11-19,119,4,bab 4 labelling mudah sedia video tutorial lms asistensi jalan lancar demonstrasi produk,neutral,0.9181064963340759
2023-11-19,11,6,baca ajar materi render eve workbench cycle blender milik kendala device pada render animasi,neutral,0.9957718253135681
2023-11-20,23,5,bab 5 pusing ya wak animasi objek adobe animate blender tampil beda bingung banget workspacenya beda animasiin pas tau letak animate hehehehehehe sekian terimagaji,negative,0.984312117099762
2023-11-20,4,5,alam kali seru sih mual ngerjain animating depan laptop hari cenut cenut alhamdulillah revisi dikit,positive,0.7053279280662537
2023-11-20,27,5,animasi seru sampaisampai otak blender semangat pokok gua mah jir,positive,0.9686429500579834
2023-11-20,35,5,m bab 5 bingung ya tau insyaallah mudah rumit atur animasi,negative,0.9894739985466003
2023-11-20,5,7,sulit bab dubbing sesuai suara putar video hasil render hasil render ukur file nya seklai 12 gb,negative,0.5634596347808838
2023-11-20,100,5,alam animation objek kurang kelemhan objek play animation objek play aplikasi blender not responding,negative,0.9910590052604675
2023-11-20,89,5,materi bab 5 susah butuh sabar minim tahu tools tools blender sulit,negative,0.9890474677085876
2023-11-20,42,6,animating rada rada susah butuh sabar mengerjakanya untung sabar hati senyum,positive,0.6938447952270508
2023-11-20,62,5,alam ajar materi paham alami bingung teman bantu proses kerja bab animating terimakasih,negative,0.8047497272491455
2023-11-20,31,4,selesai bab 4 labelling kemarin lancar ajar masuk teks panah tunjuk report kerja lancar walapun tunggu senggang leptop teman asprak banget ramah nge revisi revisi report moga bab asprak enak terimakasih mgv ajar syukur tengah ketidakbisaan moga bab 5 selesai lancar bab cepat target desember mgvtulation desember giat padat bem libur uas sekian terimakasih,positive,0.761442244052887
2023-11-21,7,5,ajar animating wow duar duar duar gapapa deh imgv yekan semangat manusya manusya quat,positive,0.9327566623687744
2023-11-21,21,5,lumayan seru tambah ilmu cuman bingung tau shortcutshortcut nya hehehe seru banget animasi,positive,0.9920386075973511
2023-11-21,83,5,bab ful keburuburu insyaallah selesai lumayan kerja keras bab terimakasih,positive,0.9433684945106506
2023-11-21,75,4,labelling lumayan mudah ya kalo sulit cari asprak huhuhu ful lebih ajar labelling senang,positive,0.991338849067688
2023-11-21,33,5,asprak kali banget jago maygat kalo kaya wajib solusi mbak asprak serba,positive,0.986714780330658
2023-11-21,101,5,kira animasi tahap susah dengar desas desus teman animating mudah coba susah coba alam harga,negative,0.9725109338760376
2023-11-21,78,5,nge plus bab animation pesimis sesuai jadwal tambah projek peran tep asistensi moga ac,neutral,0.8959088921546936
2023-11-21,73,5,bab 5 animating butuh juang alami sulit bingung proses animating produk,neutral,0.9710620641708374
2023-11-21,71,5,bab 5 animating kali susah lanjut produk faham operasi blender tahap animating rumit selesai teliti,negative,0.9468829035758972
2023-11-21,69,5,bab animating sabar tempat kamera kunci sabar teliti semangat temanteman dikit,positive,0.8822546601295471
2023-11-21,7,6,hm imgv senang kadang drama nya asistensi ngebut jalan hujan alam lupa,positive,0.6747018694877625
2023-11-21,92,5,animating benar stres bingung ajar mana paham pakai keyframe dl terima kasih kasih tutorial,negative,0.7701787948608398
2023-11-21,92,6,rendering benar bingung laptop spefikasi kentang pakai laptop teman terima kasih tantang mas assistant tau,neutral,0.9311574101448059
2023-11-21,108,6,bab laptop mbledos coba usaha duplikat file blender taruh flasdis biar kalo laptop emoet backupan heheheh,negative,0.5659841299057007
2023-11-22,99,6,bab kali sulit babbab proses rendering jalan butuh laptop panas,negative,0.9902774095535278
2023-11-22,51,7,alam dubbing lumayan mudah beda aplikasiakhirnya tahap tinggal srlangkah lagisaya bahagia lega lewat produk harinyatrimakasih dosrn kawan kawan pamit bab dubbing sih lu babay,positive,0.9838420152664185
2023-11-22,70,5,imgv is the best imgv is the best imgv is the best imgv is the best imgv is the best imgv is the best,positive,0.8895869851112366
2023-11-22,118,4,910 sih bab ku tanggal 14 asistensi tanggal 10 maghrib2 hujan eh salah hujan mkstnya niat ngejar bintang animating eh magernya kondisi minimal sesuai eh 2 parah dear moodku ayo baik please,negative,0.9807778000831604
2023-11-22,60,5,asprak susah atur fps saatdi play patahpatah takut rendering ubah,negative,0.9629643559455872
2023-11-22,68,6,bismillah moga bab 6 asprak bimbing ku sabar produk ku selesai cepat heheh,positive,0.9550708532333374
2023-11-22,72,5,bab sulit objek putar pas coba hasil putar ttapi henti coba berkalikali bab bab modelling lupa 1 step hasil bergerakmaksimal,negative,0.9865370988845825
2023-11-23,48,6,bab 6 rendering kali materi praktik mudah bab sebelumsebelumnya,neutral,0.9651623368263245
2023-11-22,50,7,war is overrakhirnya titik mana selesai mumettpuji tuhan selesai tentukanini jalan babmasih tugas tugas hars selesaikantrimakasih ucap dosem cinta bpk yeryteman teman juang ajar tugas inipacar bantu sayamenghibur sudha menyerahmenyemangati sayajuga encu unpad um halang kuta mensupportdan orang tua sayayang keras beli laptop matkul initrimakasih doa doa tiada habisnyasaya syukur krpada tuhan yesus mampu selesai tuga inisekitan terimakasih babay sih u,positive,0.9440501928329468
2023-11-22,39,5,meraasa tantang dengaan animasi sanggaat agaak mudah berterimakasih asprak,positive,0.9703088402748108
2023-11-22,86,5,pad bab 5 sulit ajar sumber asistensi asprak saran saran baik,negative,0.5304487943649292
2023-11-22,14,5,over al kuat kak tasya banget terima kasih ya bab coba ambil bintang always kedluluan hadeh,positive,0.9614742398262024
2023-11-22,67,6,ya kritik menang semenjak animating hidup tenang hehehehe hua papa seru pol,positive,0.9931469559669495
2023-11-23,23,6,tahap rendering lumayan butuh effort ngerender jam 3 jam 9 weh renderan gagal ngerender alhamdulliah tinggal dubbing moga cepat porto xixixixixixixixiixixixixixixixixixi,positive,0.6837297081947327
2023-11-23,54,5,bab animating lumayan bantu tutor teman teman lali kembang model animasi saran asprak animasi asprak pol,positive,0.4314984977245331
2023-11-23,24,6,alhamdulilah selesai tinggal 2 bab sungguh terima kasih keras titik sabar jadi buku heheheheheh,positive,0.9803935289382935
2023-11-23,42,7,rendering butuh komputer nya milik spek rendah beli laptop mahal,negative,0.9917677640914917
2023-11-23,80,5,bab animating tutor animasi susah butuh sabar penuh atur kamera dsb,negative,0.7469125986099243
2023-11-23,121,5,bab pusing plts working model bingung working utnung asprak masuk,negative,0.9916146993637085
2023-11-23,114,3,ajar lighting tantang senang susah atur tempat lightingnya hasil lewat bab lighting,neutral,0.5584783554077148
2023-11-23,114,5,excited bab bayang hasil produk tambah semangat cepat selesai produk 3d,positive,0.9933504462242126
2023-11-23,66,5,materi megajarkan sabar teliti usaha pantang serah moga kuat bab 8 aamiin,positive,0.9694051742553711
2023-11-23,6,6,stres animating teliti sabar penuh juang ulang salah sesuai,negative,0.9731554985046387
2023-11-23,9,8,ajar materi bab 1 bab 7 seru sharing teman salut teman teman ajak ajar alam individu senang alhamdullilah ajar tentu tulis lapor praktek uji dosen asprak,positive,0.8907120823860168
2023-11-23,63,1,bab modelling proses buat produk bab susah produk bentuk langkah rumit kali aplikasi blender,negative,0.7597494125366211
2023-11-23,63,2,bagi colloring lumayan tricky pintar pilih warna tekstur efek produk produk asli real,positive,0.611953854560852
2023-11-23,63,3,bab lighting mudah pilih 1 4 opsi light tinggal geser atur terang cahaya sesuai situ ubah warna cahaya bab tuju produk bagus indah,positive,0.9921263456344604
2023-11-24,19,6,kalo sih keluh tunggu proses rendering laptop kuat pinjam kadang sungkan,negative,0.5106562972068787
2023-11-24,30,5,animasi kalaubga paham susah banget sih habis ajar teman engah kalo animasi gampang ribet mindahin kamera2 nya overal 810,negative,0.9910467267036438
2023-11-24,126,6,proses rendering memliki sabar luas proses rendering abar tunggu,neutral,0.9569913148880005
2023-11-24,29,5,dasar alam tugas imgv bab animasi bab susah bab bab bab kreativitas indah produk kesan dalam bab kesal susah nikmat proses dalam bab,negative,0.8724501132965088
2023-11-24,126,1,bbmodelling software blender pakai software blender bantu teman bantu proses modelling,neutral,0.9966539144515991
2023-11-24,126,2,proses coloring mudah template cari template susah asprak fast respon cepat proses asistensi,negative,0.5623990893363953
2023-11-24,126,5,proses animating susah serah coba tutor teman selesai proses animating proses susah animating,negative,0.9947380423545837
2023-11-24,11,7,nikmat proses audioing dubbing tahap ajar ntuk materi anak milik background multimedia nikmat proses editing audio milik kendala lms masalah beranda berat etika laksana validasi produk tambah susah sesuai validasi jam senggang dosen asprak terkadang meng cancel sibuk validasi asprak dosen sekian alam bagi terimakasih,negative,0.8465853929519653
2023-11-24,116,6,rendering proses mudah tahap blender end timeline 1300 tunggu 30 menit cepat demonstrasi asprak temanteman bantu proses proses,neutral,0.9908865690231323
2023-11-24,33,6,asprak seru banget rasa kalo ngobrolnya habis asistensi animating kah,positive,0.9958493709564209
2023-11-24,10,6,seru asprak susah animasi keren sih bikin benda gerak thank u kakak2 uda bantu terima kasih temanteman support semangat pokok one step closer nie,positive,0.8787891864776611
2023-11-24,118,5,2 gapapa laah yaudah nya mageran suruh anak moodyan terimakasih senior bantu bimbing lope lu pul,negative,0.9774523973464966
2023-11-24,20,6,bab rendering ajar merender produk bentuk render animation render image,neutral,0.9935629367828369
2023-11-24,120,4,bab 4 proses lumayan rumit rumit proses modelling kakak asprak benar salah kerja,negative,0.9763978719711304
2023-11-24,23,7,tahap dubbing mudah banding modelling hehehehehehe semangat abisini porto mgvtulaition,positive,0.9846351742744446
2023-11-24,24,7,alhamdulilah yuk tinggal 1 bab buku tunggu kakak cowok tolong dirosting ya kak cowok percaya sepenuh hati air mata gadang malam revisi tiada henti,positive,0.8332130908966064
2023-11-24,14,6,sat set wat wet top markotop jos gandos rendering hasil video oke prc suruh keluar langsung ttd,neutral,0.9780514240264893
2023-11-24,35,6,m segi quiz bab sih pusying salah2 hehehe hmmapa ya moga tahap bab moga laptop kuat seorang2nyasemangat tinggal dikit,negative,0.923106849193573
2023-11-25,60,6,materi butuh sabar ekstra prediksi leta keyframe hasil rendering susah ngira laptop kuat rendering 100 frame mengrender 1 jam hasil video durasi 1 menit animating not responding kerja mudah tunggu,negative,0.4746576249599457
2023-11-25,31,6,bab 6 rendering sangka senang suddah mgvtulation kemarin vote desain template bang ngerayakan mgvtulation yuhu seru pokok raya sih beli mixue kalo demons render cape kesana kemari pinjem leptop animating render alhamdulillah lancar hambat pas nge render terimakasih teman teman minjemin leptopnya nemenin ajar moga amal terima tuhan amin,negative,0.561843991279602
2023-11-25,75,5,ajar animasi bikin pusing banget ya allah ngerjainnya sambi menang bikin lupa makan ya tumbang huhuhu untung asprak banget ajar selesai,negative,0.9879779815673828
2023-11-25,82,6,kalo render pakai laptop letup hehehehehehehe ya biar fast hehehehehehehehehehehehehehehehheheheheheheheheheheeheheheheheheheheheheheheheheheheheh,neutral,0.5893878936767578
2023-11-25,22,7,ajar desain 3d blender ajar sabar telaten penuh capai hasil,positive,0.9305334091186523
2023-11-25,27,6,rendiring ez asistensi seru ayoklah pengin cepetcepet buku kuning semangat ya,positive,0.6979578733444214
2023-11-25,21,6,render sebal ditungguin maleman hilang alhamdulilah render jam 9 jam 6 hehehe,negative,0.9902106523513794
2023-11-25,117,6,waaw soaalnya suusaa4h banget aw aw aw gila moga asprak um slese menang,positive,0.9112542271614075
2023-11-25,2,6,alami sulit ajar materi bab animating materi cakup konsep rumit butuh paham dalam frustasi sulit paham telat validasi produk halhal suka ajar materi tantang materi tantang tantang ajar halhal suka ajar bab banyak fiturfitur paham sulit ajar singkat alami proses asistensivalidasi senang asisten praktikum mau picu asa kesal asisten praktikum tuntut mahasiswa tugastugas praktikum sempurna paham sulit,negative,0.981777548789978
2023-11-27,103,5,masyaallah allahukabar plus ikit gangaruh deh selesai bab rumit bikin pusing ya - lewat asistensi alhamdulillah lancar,positive,0.6744826436042786
2023-11-25,31,5,bab 5 animating bab lumayan susah kalo pikir seru kalo dijalanin main keyframe ubah2 arah camera rotasiin objek konsep animatingnya lo bikin lumayan uras tiba pas demons asprak revisi ngubah keyframenya seru hasil bagus dikit konsep ku terimakasih asprak hati aneh aneh alhamdulillah report langsung ac huyu moga bab jalan lancar hambat niat kejar bintang moga wujud deh amin target november selesai desember giat tinggal bismillah cepat mgvtulation kayak rank tuh,positive,0.5917119979858398
2023-11-25,35,7,alhamdulillah proses rendering terdugahihihi makan 10 menit hasil duga 22 detik 1375 frame,neutral,0.9886233806610107
2023-11-25,100,6,rendering salah bab laptop not responding susah kalo laptop not responding demons,negative,0.9801274538040161
2023-11-26,108,7,bengong kasih backsound mas kasih backsound dj virus uncang dunia ya alhamdulillah loh masuk bab 7 xixixixi,negative,0.9943260550498962
2023-11-26,72,6,bab rendering jujur laptop kuat rendering konsultasi tau paksa rendering takut laptop leduk rendering lab yer pc pada,negative,0.5830720663070679
2023-11-26,13,7,bab mudah teliti sesuai audio animasi butuh proses kerja sebentar,negative,0.5505107641220093
2023-11-26,62,6,paham materi papar proses asistensi asprak banget arah produk tarik,positive,0.7652776837348938
2023-11-27,112,6,rendering butuh sabar luas karena ruh spesifikasi laptop,neutral,0.7370374798774719
2023-11-27,56,5,bab sulit kali animating sulit gerak pilih working model ajar nya 2 ful tonton youtube tutor animating lambat demonstrasi tugas,negative,0.9961045980453491
2023-11-27,68,7,bismillah dubbing moga mudah moga bab mudah benar selesai imgv post imgvtulation heheheh,positive,0.8796666264533997
2023-11-27,101,6,rendering tahap milik tahap ter sederhana proses buat produk harap hasil render hasil bedge bintang,neutral,0.9257951974868774
2023-11-27,97,0,pilih judul lapis kulit ikan sisik tampil mudah contoh moga asik ajar blender,positive,0.5995514392852783
2023-11-27,119,5,bab 5 animating sulit banding bab butuh teliti telaten kerja demonstrasi asprak,negative,0.8539189100265503
2023-11-27,39,7,sangaat senaang kareena haabiis baab seleesaai taapi takuut dengaan revisi,positive,0.9837242364883423
2023-11-27,97,4,labeling panik sulit eh engga sulit bayanginharus butuh teliti sabar sih,negative,0.9542262554168701
2023-11-27,76,6,alhamdulilah bab 6 rendering lumayan mudah tinggal simpan file laptop lot alhamdulilah asprak nya sulit,negative,0.9465663433074951
2023-11-27,97,5,tahap animating binunggtapi ngerjain barengbarengsamatementemen alhamdulillah nya selesai menang dikitmana revisi 3x hiks,negative,0.9315823912620544
2023-11-27,8,5,ya lms bantu link video youtube mengrahkan sesuai bab ditujuuntuk asprak baiksemua oengerjaan sesuai cakap mahasiswa,neutral,0.8897304534912109
2023-11-27,69,6,bab rendering mudah paham youtube temu rendering cepat rendering butuh,neutral,0.9512831568717957
2023-11-27,71,6,bab animasi bab 6 rendering kali frustasi mudah operasi tutorin teman youtube tutor mudah paham 2 bab,negative,0.9760850667953491
2023-11-28,65,5,animating susah animasi produk berkat temanteman rasa mudah bantu,positive,0.7083585262298584
2023-11-28,123,5,keren bagus suka animating sat set ngerjain nya bikin jago animasi pokok nya animating suka,positive,0.9971983432769775
2023-11-28,123,4,keren labbeling mudah tinggal nambahin text nambahin tabung cone jenis nya selesai,positive,0.9417608976364136
2023-11-28,73,6,bab 6 rendering mudah terap dalam produk 1 kali tutorial paham tata merendering,neutral,0.9817425012588501
2023-11-28,1,7,hujung acara ucap selamat kuat tugas semangat tau revisi awokawok,positive,0.693558394908905
2023-11-28,66,6,alam proses kerja imgv bab animating sungguh uras sabar paham imgv,positive,0.972576916217804
2023-11-28,17,6,seru sih asprak sesuai harap kritik saran dukung bab asprak koreksi,positive,0.8296493887901306
2023-11-28,94,6,rendering mudah alan kendala laptop kuat merendering alhasil pinjam laptop teman,neutral,0.822870135307312
2023-11-28,103,6,alhamdulillah mudah moga mudah yaallah mbak bunga asistensi terima kasih ya mbak,neutral,0.7138290405273438
2023-11-28,16,7,kritik saran lebih mohon maaf wassalamualaikum warahmatullahi wabarokatuh,neutral,0.961043119430542
2023-11-28,7,7,bab akrab nama revisi hehe mangats deh manusya manusya kuat tunggu ya mgvtulationnya,positive,0.8374027013778687
2023-11-28,26,7,bab 7 kali mudah ajar materi aplikasi dubbing gabung animasi,neutral,0.9757274389266968
2023-11-28,30,6,rendering gampang kesel kadang objek asli akhirnua render ulang overal 8510,negative,0.92496657371521
2023-12-01,43,7,pusing dikit ngaruh bab dubbing 10010 gampang jam buat mwehehehehehehehe,negative,0.9936125874519348
2023-11-28,22,8,tuju buat 3d target audiennya cocok ajar terburuburu hasil produk cocok ajar aarrggh henti derita,positive,0.7950531840324402
2023-11-29,119,6,bab 6 rendering kerja lumayan singkat alhamdulillah patah patah proses rendering,neutral,0.6077600717544556
2023-11-29,11,8,sulit meng convert pdf word format layout ubah kacau tata ulang,negative,0.9862815737724304
2023-11-29,15,7,kalo kemarin ngerjainnya menang nyerahhbut part kali eazy pizzy lemon squizy jam kelar wheheh,positive,0.6970348954200745
2023-11-29,59,7,sungguh alam mgv bab bangga bab bab telat jurus ips tau software desain,negative,0.4737240970134735
2023-11-29,63,4,bab labelling susah gampang step rumit susah tempat panah tulis lurus sejajar butuh teliti sabar hasil perfect usaha baik,positive,0.5309321284294128
2023-11-29,63,5,bab animating sulit susah paham hafal step salah langsung bingung perhati bingung bab,negative,0.995123565196991
2023-11-29,116,7,bab dubbing kesan efek suara cantum pengaruh tampil keren pakai backsound avangers demonstrasi senang,positive,0.9884825348854065
2023-11-29,111,6,alhamdullillah cepet ngerjakan rendering gampamg animating nya huhu ya allah kuat hamba hamba pengin pintar,positive,0.9649319648742676
2023-11-29,72,7,lewat sadar tugas duga moga senin besok asistensi mas cowok amin,positive,0.6934229135513306
2023-11-29,102,7,mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik mgv asik,positive,0.9886704683303833
2023-11-29,80,6,bab rendering mudah paham langkah langkah sabar tunggu proses renderingnya,neutral,0.9744231104850769
2023-11-29,98,6,bab 6 sabar rendering pol buset rendering butuh sabar buanget,negative,0.8877557516098022
2023-11-29,86,6,asistensi bab rendering sulit asistensi jalan lancar asprak bantu saran masuk,neutral,0.9954907298088074
2023-11-29,76,7,alhamdulilah bab 7 stres bab 7 lumayan tinggal bikin audio ngedit moga semangat,positive,0.9437744617462158
2023-11-29,97,6,rendering luaama buanngeet sumapah 5jam tunggu eh lhakok hasil texture hilang yaudah deh render hiks,negative,0.994236171245575
2023-11-29,19,7,alhamdulillah susahsusah banget paling susah audio grusak grusuk coba ngedit pakai ai yaudah deh,negative,0.9917068481445312
2023-11-30,30,7,dubbing seru kayak ajar anak ya anak sd sih mantab overal 810 hehehe,positive,0.9933445453643799
2023-11-30,8,6,kerja animating langkah ulang konsisten dilakukananimating laptop berat alami bug not responding terus anvalidasi mudah revisi salah top,negative,0.572689950466156
2023-11-30,83,7,bismillah cepat selesai giat laku heheh terimakasih moga lancar,positive,0.9693576693534851
2023-11-30,123,6,keren rendering kuat laptop tahan hidup tinggal nyawa sedikittapi tendering hikmah keapada laptop kuat jalan render,positive,0.9739554524421692
2023-11-30,18,7,proses asistensi lumayan singkat bab alhamdulilah bab moga bab mudah amin,positive,0.9892168045043945
2023-11-30,7,8,hujung bab moga minim revisi hua semangat juang buku kuning semangat mgvtulation,positive,0.6932497024536133
2023-11-30,78,6,bab rendering sulit deg degan tunggu rendering pikir laptop kuat ya,negative,0.9904656410217285
2023-11-30,73,7,bab 7 dubbing sulit implementasi dalam produk butuh teliti sabar kuasa materi labelling,negative,0.7331206798553467
2023-11-30,80,7,bab 7 dubbing mudah ekstrak audio ekstrak dalam animasi apk edit capcut,neutral,0.9854603409767151
2023-11-30,125,6,alhamdulillah ajar materi bab rendering moga asistensi bab 6 render jalan lancar amin,positive,0.9747104644775391
2023-11-30,125,5,alhamdulillah selesai demonstrasi kerja report moga revisi revisi revisi nya sesuai tentu konsistensi bab,positive,0.9486892223358154
2023-11-30,29,6,alam bab rendering kesal laptop kuat kali crash keti nengconvert produk harus merendernya pc,negative,0.9946150183677673
2023-11-30,125,4,alhamdulillah proses asistensi jalan lancar moga projek kerja nilai plus lebih deadline kuis laman lms mnrt lumayan berat cakup materi nya moga depan ringan sekian terimakasih,positive,0.9547445178031921
2023-11-30,62,7,proses kerja mudah aplikasi handphone wakttu asisten jalan lancar asprak nya ramah,positive,0.9841927886009216
2023-11-30,74,8,alhamdulillah bab 8 jalan penuh dengah keluh kesah bab 1 bab dukung teman anak tep ngerjain bareng alhamdulillah bab,positive,0.9473792910575867
2023-11-30,16,8,alhamdulillah bab 8 lewat deadline satu moga bab 8 lancar khusnul khotimah amin,positive,0.9263008236885071
2023-11-30,20,7,bab dubbing aplikasi capcut terinstal hp mudah dubbing biasa capcut,neutral,0.9836921691894531
2023-11-30,10,7,keren one step closer rasa selesai seru banget pokok matkul salah masuk tep dah las hehehe moga survive amin terimakasih kakak kakak trmanteman,positive,0.9882957935333252
2023-11-30,120,5,bab lumayan sulit banding babbab proses kerja senang alhamdulillah kakak asprak sabar,positive,0.9301300048828125
2023-11-30,49,6,bab rendering tau proses rendering produk 3 dimensi salah aktivitas senang,negative,0.6408401131629944
2023-11-30,33,7,wow ekspek asprak mas mas mudah ya mas suryo bintang puluh satset anti ribet koreksi terima kasih semangat ngerjakno tugas,positive,0.7978826761245728
2023-11-30,108,8,bab moga lancar amin selang mgvtulation ya allah moga lancarkaan,positive,0.9451590776443481
2023-12-01,82,8,alhamdulillah hujung moga lancar lancar uhuy bismillah revisi,positive,0.9266423583030701
2023-12-01,3,7,dubbinv senang suka edit video asprak enak ajak asistensi mana,positive,0.9885172843933105
2023-12-01,8,7,guna lms efektif darioada prclms mudah oengerjaanjuga lacak progres nilai kitabanyak baik xontohnya bug quiz ya approved,neutral,0.7175931930541992
2023-12-01,2,7,alhamdulillah sangka bab 7 percaya pakai aplikasi blender moga desember mgvtulations amin,positive,0.975951075553894
2023-12-01,85,8,hujung bab 3d terimakasih teman ku asprak kaka tingkat bantu selesai project lega senang kerja susah payah begadang menang malam eheheh doa besar ipk smstr 1 38 aamiin yaallah moga kuat selesai project spd blkg nama dngn lulus cumlaude amin allahumma amin moga plg ihihihi,positive,0.8749041557312012
2023-12-02,96,7,moga plus peh ayo semangat 2 langkah semangat oke oke oke oke oke oke oke oke oke oke oke oke oke oke,neutral,0.8501622676849365
2023-12-02,49,7,bab dubbing milik tari sendiri isi suara butuh ketenenangan suara hasil jernih,positive,0.5309112668037415
2023-12-02,117,7,moga bab lap mudah indah huhuhuhuhu takut banget loh yaallah minggu tanggal sepulu des,negative,0.9935979843139648
2023-12-02,117,2,wow moga bab lap indak mepet selesai moga lapor sesuai idam cowok amin puluh orang,negative,0.48700156807899475
2023-12-02,19,8,bismillah moga lancar kendala apa moga revisi cepat ac mgvtulation amin,positive,0.6573283672332764
2023-12-02,126,7,alam bab dubbing susah susah gampang atur tepat dubbing gera animasi,negative,0.9330319166183472
2023-12-02,39,8,sangaat leega dengaan sampaai baab 8 lampaau i dengaan baaik daan sempurrna,positive,0.9503995180130005
2023-12-02,93,8,bab produk lumayan mudah tinggal merender image harap selesai produk,neutral,0.7220110893249512
2023-12-02,54,6,bab rendering butuh sabar ekstra makan untung tunggu scrol reels instagram tiktok btw alhamdulillah asprak,positive,0.8897267580032349
2023-12-03,4,7,ramah banget asprak moga lancar deh doa mgvtulation cepat ya rekan,positive,0.9775838851928711
2023-12-03,64,5,proses kerja makan bingung sebab asing software usaha selesai tugas bab,negative,0.784007728099823
2023-12-03,98,7,bab 7 alhamdulillah ngerjain bab 7 lancar hehe plus e asprak seng super duper,positive,0.9883329272270203
2023-12-03,119,8,bab bab 8 product hasil kerja moga mudah lancar asistensi verifikasi validasi selesai amin,positive,0.704204797744751
2023-12-03,61,8,seri war list grup kalo mas cowok sih bacok baco hehehehehehehehehehehehe,negative,0.9900283217430115
2023-12-03,48,8,ajar 3d semester seru tantang basic desain ajar ajar,positive,0.7388105988502502
2023-12-03,100,7,editing video dubbing apliksi gampang alhamdulillah tinggal 1 bab revisi syukur,positive,0.840734601020813
2023-12-03,116,8,blender kesan hidup jadi kenal orang bantu senang ajar blender,positive,0.7472145557403564
2023-12-03,126,8,bab war latih tangan etik cepat moga cepat selesai imgv tulation,positive,0.4572615325450897
2023-12-03,71,7,bab 7 kali mudah operasi sesuai dubbing produk 3d butuh teliti pas animating edit bab 7 kali bikin adrenalin tingkat war validasi produk terimakasih,neutral,0.5129668712615967
2023-12-04,60,7,bab edit susah mudah tisak pakai aplikasi blender memamkai aplikasi edit familier,negative,0.939702033996582
2023-12-04,51,8,ajar titik imgv selamat juang nangis2 hasil happy imgvtulation,positive,0.5143671035766602
2023-12-04,29,7,alam bab bab bab mudah masuk rekam suara hasil render dalam kerja nya butuh,neutral,0.5814996957778931
2023-12-04,77,8,materi proyek 3d selesai asistensi praktikum temu bab 8 takut validasi asisten praktikum temanteman halhal revisi bab 8,neutral,0.9958497285842896
2023-12-04,70,7,dubbing mudah labelling butuh kerja 1 kemarin kota 2 acara keluarga papa ikhlas sabar tabah dl,positive,0.9197025895118713
